AP MAC,zoneId,apGroupId,AP Serial,AP Name,Zone Name,AP Description,AP Location,AP S/W Version,wifi24Channel,wifi50Channel,NAS IP (externalIp),NAS Port (externalPort),AP IP,AP Provisioned Method,AP Approved Time,AP Last Seen,Connected Client counts,Management VLAN
C8:84:8C:0E:2D:20,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.72E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S11,BARMER,5.2.2.0.301,1,120,122.186.2.18,48598,10.0.8.149,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:2D:E0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.72E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 685,BARMER,5.2.2.0.301,11,124,122.186.2.18,51867,10.0.8.117,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:2F:20,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.72E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D10,BARMER,5.2.2.0.301,6,120,122.186.2.18,35829,10.0.8.134,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:A8:D0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 678,BARMER,5.2.2.0.301,6,100,122.186.2.18,40989,10.0.8.110,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:A9:80,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 674,BARMER,5.2.2.0.301,11,161,122.186.2.18,58396,10.0.8.103,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AB:E0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S03,BARMER,5.2.2.0.301,6,52,122.186.2.18,40175,10.0.8.136,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AC:60,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 688,BARMER,5.2.2.0.301,11,149,122.186.2.18,48833,10.0.8.125,Discovered,1.66E+12,1.71E+12,0,1
C8:84:8C:0E:AC:70,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 690,BARMER,5.2.2.0.301,6,60,122.186.2.18,25560,10.0.8.122,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AC:80,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,1,112,125.21.90.226,51457,10.0.9.18,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:AC:90,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 669,BARMER,5.2.2.0.301,1,108,122.186.2.18,37134,10.0.8.98,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AD:80,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 689,BARMER,5.2.2.0.301,6,116,122.186.2.18,53910,10.0.8.141,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AE:10,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 668,BARMER,5.2.2.0.301,1,52,122.186.2.18,48740,10.0.8.105,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AE:D0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 692,BARMER,5.2.2.0.301,11,40,122.186.2.18,36293,10.0.8.120,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:AF:D0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,G FLOOR,BARMER,5.2.2.0.301,11,108,125.21.90.226,41357,10.0.9.24,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0E:B0:C0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK IT,BARMER,5.2.2.0.301,1,157,125.21.90.226,39377,10.0.9.44,Discovered,1.69E+12,1.71E+12,2,1
C8:84:8C:0E:B0:D0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S13,BARMER,5.2.2.0.301,6,128,122.186.2.18,45106,10.0.8.151,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:B5:A0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,LQ NEW,BARMER,5.2.2.0.301,11,112,125.21.90.226,42111,10.0.9.53,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:B5:B0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 670,BARMER,5.2.2.0.301,11,100,122.186.2.18,56682,10.0.8.108,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:BC:30,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,6,100,125.21.90.226,42411,10.0.9.15,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:BF:20,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK 7A,BARMER,5.2.2.0.301,1,124,125.21.90.226,42938,10.0.9.49,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:C2:70,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,G FLOOR,BARMER,5.2.2.0.301,6,104,125.21.90.226,41262,10.0.9.29,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:C7:F0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S12,BARMER,5.2.2.0.301,6,52,122.186.2.18,41562,10.0.8.146,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:C8:A0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D14,BARMER,5.2.2.0.301,6,157,122.186.2.18,56384,10.0.8.135,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0E:C8:D0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S09,BARMER,5.2.2.0.301,1,108,122.186.2.18,40893,10.0.8.147,Discovered,1.67E+12,1.70E+12,0,1
C8:84:8C:0E:C9:C0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,4.05E+15,VEDANT LIMITED RGT,5.2.2.0.301,1,48,125.21.90.226,34857,10.0.9.45,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:CA:00,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK,BARMER,5.2.2.0.301,6,153,125.21.90.226,45850,10.0.9.43,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:CA:30,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+16,VEDANTA CAIRN RGT,BUNK-PE03,BARMER,5.2.2.0.301,11,100,125.21.90.226,49440,10.0.9.69,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0E:CA:70,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S14,BARMER,5.2.2.0.301,11,161,122.186.2.18,39967,10.0.8.148,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:CA:A0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 677,BARMER,5.2.2.0.301,6,60,122.186.2.18,49349,10.0.8.114,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:CB:90,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK,BARMER,5.2.2.0.301,11,56,125.21.90.226,33535,10.0.9.51,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0E:CC:00,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,LQ NEW,BARMER,5.2.2.0.301,6,108,125.21.90.226,48771,10.0.9.52,Discovered,1.69E+12,1.71E+12,2,1
C8:84:8C:0E:CD:00,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 671,BARMER,5.2.2.0.301,1,36,122.186.2.18,25561,10.0.8.107,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:CD:30,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S04,BARMER,5.2.2.0.301,11,128,122.186.2.18,51525,10.0.8.132,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:CD:40,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 676,BARMER,5.2.2.0.301,6,120,122.186.2.18,50479,10.0.8.109,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:CD:50,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D08,BARMER,5.2.2.0.301,1,116,122.186.2.18,47584,10.0.8.123,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0E:CD:60,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 675,BARMER,5.2.2.0.301,6,124,122.186.2.18,34993,10.0.8.101,Discovered,1.66E+12,1.71E+12,0,1
C8:84:8C:0E:CD:A0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S05,BARMER,5.2.2.0.301,6,44,122.186.2.18,49070,10.0.8.121,Discovered,1.66E+12,1.71E+12,0,1
C8:84:8C:0E:CD:D0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S15,BARMER,5.2.2.0.301,6,104,122.186.2.18,56907,10.0.8.150,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0E:CE:30,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 686,BARMER,5.2.2.0.301,11,44,122.186.2.18,45667,10.0.8.139,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:CF:E0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK PE-06,BARMER,5.2.2.0.301,1,64,125.21.90.226,41146,10.0.9.50,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:D0:40,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK-TG-3,BARMER,5.2.2.0.301,1,64,125.21.90.226,55940,10.0.9.46,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0E:D1:60,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,BUNK PE-07,BARMER,5.2.2.0.301,6,120,125.21.90.226,33420,10.0.9.47,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:D3:90,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,G FLOOR,BARMER,5.2.2.0.301,11,60,125.21.90.226,47126,10.0.9.36,Discovered,1.69E+12,1.71E+12,2,1
C8:84:8C:0E:D3:E0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 664,BARMER,5.2.2.0.301,6,44,122.186.2.18,60983,10.0.8.111,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:D4:E0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,LQ NEW,BARMER,5.2.2.0.301,1,100,125.21.90.226,53699,10.0.9.54,Discovered,1.69E+12,1.71E+12,2,1
C8:84:8C:0E:D5:50,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+17,VEDANTA CAIRN RGT,NEW OFFICE BUNL,BARMER,5.2.2.0.301,11,116,125.21.90.226,54162,10.0.9.108,Discovered,1.69E+12,1.70E+12,0,1
C8:84:8C:0E:D9:60,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S01,BARMER,5.2.2.0.301,11,100,122.186.2.18,57063,10.0.8.126,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0E:D9:B0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D11,BARMER,5.2.2.0.301,1,120,122.186.2.18,56922,10.0.8.137,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0E:D9:D0,0c2ddcc4-edaa-430f-acfa-5bc682d9ac73,07fbbe80-8c34-4bb7-b4e1-1a777cb773f7,2.82E+11,4.05E+15,VEDANTA CARIN BHAGAYAM,BUNK NO. S-15,BARMER,5.2.2.0.301,1,36,122.187.49.115,57287,10.0.9.130,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:D9:E0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S07,BARMER,5.2.2.0.301,6,128,122.186.2.18,50209,10.0.8.140,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:D9:F0,0c2ddcc4-edaa-430f-acfa-5bc682d9ac73,07fbbe80-8c34-4bb7-b4e1-1a777cb773f7,2.82E+11,4.05E+15,VEDANTA CARIN BHAGAYAM,BUNK NO. S-14,BARMER,5.2.2.0.301,1,36,122.187.49.115,49732,10.0.9.131,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:DA:20,0c2ddcc4-edaa-430f-acfa-5bc682d9ac73,07fbbe80-8c34-4bb7-b4e1-1a777cb773f7,2.82E+11,4.05E+15,VEDANTA CARIN BHAGAYAM,BUNK NO. S-6,BARMER,5.2.2.0.301,6,36,122.187.49.115,42673,10.0.9.135,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:DA:50,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,6,112,125.21.90.226,48242,10.0.9.17,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:DA:80,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,1,161,125.21.90.226,52909,10.0.9.13,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:DA:A0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 661,BARMER,5.2.2.0.301,6,116,122.186.2.18,41400,10.0.8.100,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:DA:C0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,1,36,125.21.90.226,55281,10.0.9.10,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:DA:D0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,1st floor,BARMER,5.2.2.0.301,1,104,125.21.90.226,57773,10.0.9.25,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0E:DA:E0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 682,BARMER,5.2.2.0.301,11,120,122.186.2.18,58306,10.0.8.118,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:DA:F0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 683,BARMER,5.2.2.0.301,11,56,122.186.2.18,47198,10.0.8.144,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:DC:50,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 679,BARMER,5.2.2.0.301,6,104,122.186.2.18,56787,10.0.8.104,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0E:DC:60,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 667,BARMER,5.2.2.0.301,1,128,122.186.2.18,50783,10.0.8.106,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0E:DC:70,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. 684,BARMER,5.2.2.0.301,11,112,122.186.2.18,57789,10.0.8.130,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0F:25:E0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,1st floor,BARMER,5.2.2.0.301,1,36,125.21.90.226,37161,10.0.9.28,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0F:27:D0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,G FLOOR,BARMER,5.2.2.0.301,6,60,125.21.90.226,55497,10.0.9.34,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0F:5B:90,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S08,BARMER,5.2.2.0.301,1,112,122.186.2.18,41173,10.0.8.154,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0F:61:50,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D04,BARMER,5.2.2.0.301,6,149,122.186.2.18,55571,10.0.8.152,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0F:63:50,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D02,BARMER,5.2.2.0.301,11,128,122.186.2.18,46499,10.0.8.127,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0F:63:F0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D03,BARMER,5.2.2.0.301,11,36,122.186.2.18,57998,10.0.8.138,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0F:64:A0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,6,108,125.21.90.226,36872,10.0.9.11,Discovered,1.69E+12,1.71E+12,2,1
C8:84:8C:0F:64:B0,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S10,BARMER,5.2.2.0.301,11,100,122.186.2.18,49843,10.0.8.153,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0F:65:50,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. S16,BARMER,5.2.2.0.301,1,52,122.186.2.18,34180,10.0.8.116,Discovered,1.67E+12,1.71E+12,0,1
C8:84:8C:0F:65:60,8ec4d62c-0919-4883-a6b8-ed011e385d4e,8cd73e5d-39b2-4812-a398-8af5cb2d7cbc,2.82E+11,4.05E+15,VEDANTA CAIRN MPT(YOL),BUNK NO. D01,BARMER,5.2.2.0.301,11,60,122.186.2.18,34264,10.0.8.133,Discovered,1.67E+12,1.71E+12,1,1
C8:84:8C:0F:65:70,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD lq1st floor,BARMER,5.2.2.0.301,11,153,125.21.90.226,34361,10.0.9.12,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0F:65:90,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,OLD LQG FLOOR,BARMER,5.2.2.0.301,6,100,125.21.90.226,56581,10.0.9.14,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0F:65:B0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,G FLOOR,BARMER,5.2.2.0.301,6,124,125.21.90.226,36158,10.0.9.31,Discovered,1.69E+12,1.70E+12,0,1
C8:84:8C:0F:65:C0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,1st floor,BARMER,5.2.2.0.301,11,52,125.21.90.226,43885,10.0.9.26,Discovered,1.69E+12,1.71E+12,1,1
C8:84:8C:0F:66:70,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,new LQ Building,BARMER,5.2.2.0.301,1,149,125.21.90.226,40267,10.0.9.39,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0F:66:A0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,new LQ Building,BARMER,5.2.2.0.301,11,56,125.21.90.226,39031,10.0.9.37,Discovered,1.69E+12,1.71E+12,0,1
C8:84:8C:0F:66:C0,d738d085-dbdc-4e6b-9f37-50ed61eab6b2,d8d32450-49d7-402e-8c46-6c111941b952,2.82E+11,4.05E+15,VEDANTA CAIRN RGT,new LQ Building,BARMER,5.2.2.0.301,1,157,125.21.90.226,36829,10.0.9.38,Discovered,1.69E+12,1.71E+12,0,1
